hFFVal	realGoalDist	problemName	count
15	54	probBLOCKS-17-0	11730
15	49	probBLOCKS-17-0	17601
15	51	probBLOCKS-17-0	18664
15	53	probBLOCKS-17-0	13231
15	47	probBLOCKS-17-0	12007
15	55	probBLOCKS-17-0	4672
16	45	probBLOCKS-17-0	59650
15	48	probBLOCKS-17-0	14616
15	56	probBLOCKS-17-0	3725
16	44	probBLOCKS-17-0	71010
15	46	probBLOCKS-17-0	9414
14	54	probBLOCKS-17-0	1483
16	58	probBLOCKS-17-0	1122
16	57	probBLOCKS-17-0	1974
16	43	probBLOCKS-17-0	46410
16	41	probBLOCKS-17-0	69723
14	56	probBLOCKS-17-0	587
15	45	probBLOCKS-17-0	6815
14	53	probBLOCKS-17-0	1269
14	55	probBLOCKS-17-0	631
14	49	probBLOCKS-17-0	773
15	57	probBLOCKS-17-0	502
15	58	probBLOCKS-17-0	374
14	52	probBLOCKS-17-0	1572
14	50	probBLOCKS-17-0	1063
14	51	probBLOCKS-17-0	1148
16	42	probBLOCKS-17-0	81084
14	47	probBLOCKS-17-0	478
14	48	probBLOCKS-17-0	627
14	46	probBLOCKS-17-0	396
15	44	probBLOCKS-17-0	10245
14	57	probBLOCKS-17-0	70
13	58	probBLOCKS-17-0	6
14	58	probBLOCKS-17-0	57
13	54	probBLOCKS-17-0	97
16	40	probBLOCKS-17-0	101266
13	56	probBLOCKS-17-0	57
16	39	probBLOCKS-17-0	94183
15	43	probBLOCKS-17-0	4642
15	42	probBLOCKS-17-0	13942
14	45	probBLOCKS-17-0	237
13	53	probBLOCKS-17-0	64
13	51	probBLOCKS-17-0	30
13	52	probBLOCKS-17-0	48
15	41	probBLOCKS-17-0	6780
13	55	probBLOCKS-17-0	49
13	57	probBLOCKS-17-0	6
16	38	probBLOCKS-17-0	65301
12	54	probBLOCKS-17-0	3
13	50	probBLOCKS-17-0	23
14	44	probBLOCKS-17-0	415
13	48	probBLOCKS-17-0	7
14	43	probBLOCKS-17-0	174
12	56	probBLOCKS-17-0	4
14	42	probBLOCKS-17-0	1015
16	37	probBLOCKS-17-0	48814
13	49	probBLOCKS-17-0	11
15	40	probBLOCKS-17-0	20154
15	37	probBLOCKS-17-0	9337
15	39	probBLOCKS-17-0	12559
14	41	probBLOCKS-17-0	363
12	55	probBLOCKS-17-0	2
13	47	probBLOCKS-17-0	2
16	36	probBLOCKS-17-0	57441
16	35	probBLOCKS-17-0	242323
16	34	probBLOCKS-17-0	231872
15	38	probBLOCKS-17-0	11601
16	33	probBLOCKS-17-0	100567
15	36	probBLOCKS-17-0	14371
15	35	probBLOCKS-17-0	11501
14	36	probBLOCKS-17-0	2405
15	34	probBLOCKS-17-0	13696
14	40	probBLOCKS-17-0	2503
16	32	probBLOCKS-17-0	48463
16	31	probBLOCKS-17-0	8637
15	33	probBLOCKS-17-0	8871
14	34	probBLOCKS-17-0	2492
15	31	probBLOCKS-17-0	26124
15	30	probBLOCKS-17-0	34507
15	29	probBLOCKS-17-0	4256
14	28	probBLOCKS-17-0	12275
14	29	probBLOCKS-17-0	15855
14	27	probBLOCKS-17-0	2806
14	38	probBLOCKS-17-0	2226
15	32	probBLOCKS-17-0	6443
14	32	probBLOCKS-17-0	3872
13	26	probBLOCKS-17-0	3649
13	27	probBLOCKS-17-0	2708
13	25	probBLOCKS-17-0	443
14	37	probBLOCKS-17-0	795
14	35	probBLOCKS-17-0	792
14	33	probBLOCKS-17-0	3214
14	39	probBLOCKS-17-0	989
12	24	probBLOCKS-17-0	1377
13	30	probBLOCKS-17-0	1597
14	31	probBLOCKS-17-0	1261
13	42	probBLOCKS-17-0	84
13	38	probBLOCKS-17-0	158
14	30	probBLOCKS-17-0	2083
12	25	probBLOCKS-17-0	1833
12	23	probBLOCKS-17-0	254
13	31	probBLOCKS-17-0	529
13	29	probBLOCKS-17-0	727
13	36	probBLOCKS-17-0	425
12	28	probBLOCKS-17-0	590
13	34	probBLOCKS-17-0	723
13	44	probBLOCKS-17-0	12
13	40	probBLOCKS-17-0	139
13	28	probBLOCKS-17-0	968
11	22	probBLOCKS-17-0	589
13	32	probBLOCKS-17-0	489
13	35	probBLOCKS-17-0	58
13	33	probBLOCKS-17-0	29
12	27	probBLOCKS-17-0	206
12	29	probBLOCKS-17-0	455
11	21	probBLOCKS-17-0	137
11	23	probBLOCKS-17-0	947
12	32	probBLOCKS-17-0	134
12	26	probBLOCKS-17-0	157
11	26	probBLOCKS-17-0	117
13	37	probBLOCKS-17-0	8
13	41	probBLOCKS-17-0	7
13	39	probBLOCKS-17-0	34
12	30	probBLOCKS-17-0	111
12	34	probBLOCKS-17-0	78
10	20	probBLOCKS-17-0	329
12	36	probBLOCKS-17-0	19
10	21	probBLOCKS-17-0	377
10	19	probBLOCKS-17-0	75
9	18	probBLOCKS-17-0	221
9	19	probBLOCKS-17-0	215
9	17	probBLOCKS-17-0	42
8	16	probBLOCKS-17-0	73
8	17	probBLOCKS-17-0	108
8	15	probBLOCKS-17-0	18
7	14	probBLOCKS-17-0	47
7	13	probBLOCKS-17-0	10
7	15	probBLOCKS-17-0	41
6	12	probBLOCKS-17-0	28
6	11	probBLOCKS-17-0	6
6	13	probBLOCKS-17-0	28
5	10	probBLOCKS-17-0	10
5	9	probBLOCKS-17-0	3
5	11	probBLOCKS-17-0	13
4	8	probBLOCKS-17-0	8
4	9	probBLOCKS-17-0	5
4	7	probBLOCKS-17-0	3
3	6	probBLOCKS-17-0	4
3	5	probBLOCKS-17-0	2
3	7	probBLOCKS-17-0	4
2	4	probBLOCKS-17-0	3
2	3	probBLOCKS-17-0	2
2	5	probBLOCKS-17-0	2
1	2	probBLOCKS-17-0	2
1	1	probBLOCKS-17-0	2
0	0	probBLOCKS-17-0	2
11	24	probBLOCKS-17-0	84
11	25	probBLOCKS-17-0	64
10	22	probBLOCKS-17-0	59
10	23	probBLOCKS-17-0	40
9	20	probBLOCKS-17-0	42
9	21	probBLOCKS-17-0	17
8	18	probBLOCKS-17-0	26
8	19	probBLOCKS-17-0	12
7	16	probBLOCKS-17-0	9
9	22	probBLOCKS-17-0	34
8	20	probBLOCKS-17-0	19
7	18	probBLOCKS-17-0	10
7	17	probBLOCKS-17-0	9
6	16	probBLOCKS-17-0	5
10	24	probBLOCKS-17-0	41
10	26	probBLOCKS-17-0	42
10	28	probBLOCKS-17-0	31
11	28	probBLOCKS-17-0	62
11	30	probBLOCKS-17-0	33
11	34	probBLOCKS-17-0	7
9	24	probBLOCKS-17-0	20
11	32	probBLOCKS-17-0	14
10	30	probBLOCKS-17-0	8
9	28	probBLOCKS-17-0	4
8	22	probBLOCKS-17-0	10
8	24	probBLOCKS-17-0	5
9	26	probBLOCKS-17-0	12
6	14	probBLOCKS-17-0	5
6	15	probBLOCKS-17-0	4
7	20	probBLOCKS-17-0	4
6	18	probBLOCKS-17-0	2
5	14	probBLOCKS-17-0	2
13	46	probBLOCKS-17-0	2
12	40	probBLOCKS-17-0	2
12	31	probBLOCKS-17-0	2
16	61	probBLOCKS-18-0	27626
15	61	probBLOCKS-18-0	7743
16	62	probBLOCKS-18-0	29265
16	60	probBLOCKS-18-0	92425
15	62	probBLOCKS-18-0	9466
15	60	probBLOCKS-18-0	30090
16	59	probBLOCKS-18-0	74190
15	59	probBLOCKS-18-0	20773
16	58	probBLOCKS-18-0	132843
15	58	probBLOCKS-18-0	41414
14	62	probBLOCKS-18-0	1582
15	57	probBLOCKS-18-0	23638
14	60	probBLOCKS-18-0	4630
15	63	probBLOCKS-18-0	1074
16	57	probBLOCKS-18-0	86581
14	61	probBLOCKS-18-0	1133
14	59	probBLOCKS-18-0	2635
16	56	probBLOCKS-18-0	94744
14	63	probBLOCKS-18-0	162
13	60	probBLOCKS-18-0	404
14	58	probBLOCKS-18-0	6209
15	56	probBLOCKS-18-0	29475
14	64	probBLOCKS-18-0	163
15	55	probBLOCKS-18-0	13379
15	53	probBLOCKS-18-0	4958
16	63	probBLOCKS-18-0	3974
16	64	probBLOCKS-18-0	3222
16	55	probBLOCKS-18-0	49862
15	64	probBLOCKS-18-0	993
14	57	probBLOCKS-18-0	3045
15	54	probBLOCKS-18-0	12738
14	56	probBLOCKS-18-0	4797
13	61	probBLOCKS-18-0	91
13	62	probBLOCKS-18-0	174
14	54	probBLOCKS-18-0	2360
15	52	probBLOCKS-18-0	4707
15	51	probBLOCKS-18-0	1749
15	50	probBLOCKS-18-0	1421
16	54	probBLOCKS-18-0	42320
14	55	probBLOCKS-18-0	2064
16	53	probBLOCKS-18-0	18123
14	53	probBLOCKS-18-0	916
13	58	probBLOCKS-18-0	497
16	51	probBLOCKS-18-0	6064
13	63	probBLOCKS-18-0	16
13	57	probBLOCKS-18-0	204
13	59	probBLOCKS-18-0	178
13	55	probBLOCKS-18-0	201
16	52	probBLOCKS-18-0	15745
16	49	probBLOCKS-18-0	2090
14	52	probBLOCKS-18-0	853
13	56	probBLOCKS-18-0	491
16	50	probBLOCKS-18-0	5113
13	64	probBLOCKS-18-0	17
15	49	probBLOCKS-18-0	399
14	50	probBLOCKS-18-0	162
15	48	probBLOCKS-18-0	409
14	51	probBLOCKS-18-0	247
13	52	probBLOCKS-18-0	80
17	57	probBLOCKS-18-0	7196
17	55	probBLOCKS-18-0	8073
13	54	probBLOCKS-18-0	284
17	53	probBLOCKS-18-0	5586
12	60	probBLOCKS-18-0	16
17	61	probBLOCKS-18-0	1739
17	59	probBLOCKS-18-0	4238
17	63	probBLOCKS-18-0	263
16	48	probBLOCKS-18-0	2035
17	51	probBLOCKS-18-0	2148
17	58	probBLOCKS-18-0	11152
17	62	probBLOCKS-18-0	2083
17	60	probBLOCKS-18-0	5313
14	49	probBLOCKS-18-0	19
12	61	probBLOCKS-18-0	4
17	54	probBLOCKS-18-0	9306
17	56	probBLOCKS-18-0	13279
17	49	probBLOCKS-18-0	690
16	47	probBLOCKS-18-0	1201
13	53	probBLOCKS-18-0	93
15	47	probBLOCKS-18-0	165
13	51	probBLOCKS-18-0	9
17	52	probBLOCKS-18-0	4794
17	64	probBLOCKS-18-0	272
17	50	probBLOCKS-18-0	2085
16	46	probBLOCKS-18-0	3819
12	54	probBLOCKS-18-0	14
12	62	probBLOCKS-18-0	7
13	50	probBLOCKS-18-0	6
14	48	probBLOCKS-18-0	16
15	46	probBLOCKS-18-0	251
17	48	probBLOCKS-18-0	3219
15	65	probBLOCKS-18-0	13
16	65	probBLOCKS-18-0	93
12	58	probBLOCKS-18-0	28
12	56	probBLOCKS-18-0	34
16	45	probBLOCKS-18-0	1264
12	53	probBLOCKS-18-0	4
12	59	probBLOCKS-18-0	5
17	47	probBLOCKS-18-0	265
12	52	probBLOCKS-18-0	3
12	57	probBLOCKS-18-0	4
12	55	probBLOCKS-18-0	12
17	46	probBLOCKS-18-0	6851
12	63	probBLOCKS-18-0	2
16	66	probBLOCKS-18-0	73
15	66	probBLOCKS-18-0	10
17	45	probBLOCKS-18-0	456
14	65	probBLOCKS-18-0	3
11	56	probBLOCKS-18-0	3
16	44	probBLOCKS-18-0	6697
16	43	probBLOCKS-18-0	1481
15	44	probBLOCKS-18-0	146
16	42	probBLOCKS-18-0	5289
17	43	probBLOCKS-18-0	2492
16	41	probBLOCKS-18-0	2066
15	42	probBLOCKS-18-0	266
16	40	probBLOCKS-18-0	15739
16	39	probBLOCKS-18-0	5011
17	39	probBLOCKS-18-0	159541
17	38	probBLOCKS-18-0	152801
17	42	probBLOCKS-18-0	71778
17	44	probBLOCKS-18-0	18330
15	40	probBLOCKS-18-0	79
16	38	probBLOCKS-18-0	21211
17	37	probBLOCKS-18-0	672719
17	41	probBLOCKS-18-0	13822
17	40	probBLOCKS-18-0	116663
17	36	probBLOCKS-18-0	289394
17	35	probBLOCKS-18-0	189805
17	34	probBLOCKS-18-0	114978
17	33	probBLOCKS-18-0	9053
16	32	probBLOCKS-18-0	65980
15	45	probBLOCKS-18-0	129
14	46	probBLOCKS-18-0	12
15	43	probBLOCKS-18-0	54
16	33	probBLOCKS-18-0	36115
16	31	probBLOCKS-18-0	6110
15	30	probBLOCKS-18-0	10221
15	31	probBLOCKS-18-0	38350
15	29	probBLOCKS-18-0	1015
15	41	probBLOCKS-18-0	42
14	28	probBLOCKS-18-0	1341
14	29	probBLOCKS-18-0	6617
14	27	probBLOCKS-18-0	140
16	36	probBLOCKS-18-0	6309
14	44	probBLOCKS-18-0	5
16	37	probBLOCKS-18-0	1986
13	26	probBLOCKS-18-0	178
13	25	probBLOCKS-18-0	21
13	27	probBLOCKS-18-0	791
14	42	probBLOCKS-18-0	3
16	34	probBLOCKS-18-0	2534
15	34	probBLOCKS-18-0	593
15	36	probBLOCKS-18-0	56
15	38	probBLOCKS-18-0	44
14	47	probBLOCKS-18-0	8
12	24	probBLOCKS-18-0	43
16	35	probBLOCKS-18-0	202
15	32	probBLOCKS-18-0	37
14	32	probBLOCKS-18-0	13
12	25	probBLOCKS-18-0	41
12	23	probBLOCKS-18-0	6
14	34	probBLOCKS-18-0	6
11	22	probBLOCKS-18-0	32
11	23	probBLOCKS-18-0	27
11	21	probBLOCKS-18-0	4
10	20	probBLOCKS-18-0	29
10	21	probBLOCKS-18-0	24
10	19	probBLOCKS-18-0	4
9	18	probBLOCKS-18-0	26
9	19	probBLOCKS-18-0	21
9	17	probBLOCKS-18-0	4
8	16	probBLOCKS-18-0	9
8	17	probBLOCKS-18-0	20
8	15	probBLOCKS-18-0	2
7	14	probBLOCKS-18-0	8
7	15	probBLOCKS-18-0	7
7	13	probBLOCKS-18-0	2
6	12	probBLOCKS-18-0	7
6	13	probBLOCKS-18-0	6
6	11	probBLOCKS-18-0	2
5	10	probBLOCKS-18-0	6
5	11	probBLOCKS-18-0	5
5	9	probBLOCKS-18-0	2
4	8	probBLOCKS-18-0	5
4	7	probBLOCKS-18-0	2
4	9	probBLOCKS-18-0	4
3	6	probBLOCKS-18-0	4
3	5	probBLOCKS-18-0	2
3	7	probBLOCKS-18-0	3
2	4	probBLOCKS-18-0	3
2	5	probBLOCKS-18-0	2
2	3	probBLOCKS-18-0	2
1	2	probBLOCKS-18-0	2
1	1	probBLOCKS-18-0	2
0	0	probBLOCKS-18-0	2
15	35	probBLOCKS-18-0	16
15	33	probBLOCKS-18-0	3
15	63	probBLOCKS-19-0	624
15	61	probBLOCKS-19-0	2709
15	64	probBLOCKS-19-0	542
15	62	probBLOCKS-19-0	3031
15	60	probBLOCKS-19-0	4900
15	65	probBLOCKS-19-0	26
15	66	probBLOCKS-19-0	25
15	59	probBLOCKS-19-0	3068
15	58	probBLOCKS-19-0	3001
16	59	probBLOCKS-19-0	27160
16	57	probBLOCKS-19-0	27311
16	58	probBLOCKS-19-0	30951
16	61	probBLOCKS-19-0	14000
16	60	probBLOCKS-19-0	28948
16	63	probBLOCKS-19-0	2187
16	56	probBLOCKS-19-0	20849
16	55	probBLOCKS-19-0	18367
16	62	probBLOCKS-19-0	12067
16	54	probBLOCKS-19-0	10339
16	64	probBLOCKS-19-0	1405
16	53	probBLOCKS-19-0	10576
15	54	probBLOCKS-19-0	828
16	52	probBLOCKS-19-0	13924
15	56	probBLOCKS-19-0	1606
17	57	probBLOCKS-19-0	132848
17	55	probBLOCKS-19-0	113076
15	57	probBLOCKS-19-0	1775
17	53	probBLOCKS-19-0	63704
15	55	probBLOCKS-19-0	1171
17	59	probBLOCKS-19-0	72140
17	58	probBLOCKS-19-0	106769
17	56	probBLOCKS-19-0	104453
17	54	probBLOCKS-19-0	57376
15	52	probBLOCKS-19-0	1061
17	60	probBLOCKS-19-0	47453
15	53	probBLOCKS-19-0	621
16	51	probBLOCKS-19-0	11044
17	51	probBLOCKS-19-0	66228
14	60	probBLOCKS-19-0	263
14	56	probBLOCKS-19-0	171
14	54	probBLOCKS-19-0	40
14	58	probBLOCKS-19-0	127
15	51	probBLOCKS-19-0	708
17	52	probBLOCKS-19-0	66270
17	62	probBLOCKS-19-0	6332
17	61	probBLOCKS-19-0	13475
14	52	probBLOCKS-19-0	28
15	50	probBLOCKS-19-0	1062
17	50	probBLOCKS-19-0	64643
14	53	probBLOCKS-19-0	8
14	55	probBLOCKS-19-0	61
14	62	probBLOCKS-19-0	300
14	59	probBLOCKS-19-0	110
14	61	probBLOCKS-19-0	187
16	50	probBLOCKS-19-0	13086
17	49	probBLOCKS-19-0	45946
16	49	probBLOCKS-19-0	9868
17	48	probBLOCKS-19-0	48152
17	63	probBLOCKS-19-0	420
16	65	probBLOCKS-19-0	98
14	64	probBLOCKS-19-0	32
14	57	probBLOCKS-19-0	81
16	48	probBLOCKS-19-0	12782
16	66	probBLOCKS-19-0	88
17	47	probBLOCKS-19-0	47843
14	63	probBLOCKS-19-0	37
13	60	probBLOCKS-19-0	4
13	56	probBLOCKS-19-0	4
17	64	probBLOCKS-19-0	93
15	49	probBLOCKS-19-0	837
15	48	probBLOCKS-19-0	1149
13	62	probBLOCKS-19-0	9
16	47	probBLOCKS-19-0	9519
13	64	probBLOCKS-19-0	2
16	46	probBLOCKS-19-0	9985
17	46	probBLOCKS-19-0	56064
13	58	probBLOCKS-19-0	2
13	63	probBLOCKS-19-0	3
17	45	probBLOCKS-19-0	47788
13	54	probBLOCKS-19-0	2
13	57	probBLOCKS-19-0	2
13	61	probBLOCKS-19-0	5
17	65	probBLOCKS-19-0	2
15	47	probBLOCKS-19-0	616
17	66	probBLOCKS-19-0	2
16	45	probBLOCKS-19-0	8048
15	46	probBLOCKS-19-0	1040
16	44	probBLOCKS-19-0	15781
17	44	probBLOCKS-19-0	63796
17	43	probBLOCKS-19-0	63059
16	43	probBLOCKS-19-0	9664
16	42	probBLOCKS-19-0	12886
16	41	probBLOCKS-19-0	6092
15	42	probBLOCKS-19-0	5474
16	40	probBLOCKS-19-0	6188
17	42	probBLOCKS-19-0	64369
17	41	probBLOCKS-19-0	54843
16	39	probBLOCKS-19-0	4215
15	38	probBLOCKS-19-0	3133
15	39	probBLOCKS-19-0	2539
15	37	probBLOCKS-19-0	1667
14	38	probBLOCKS-19-0	307
15	36	probBLOCKS-19-0	5332
14	48	probBLOCKS-19-0	27
15	45	probBLOCKS-19-0	643
16	37	probBLOCKS-19-0	885
15	35	probBLOCKS-19-0	1732
15	44	probBLOCKS-19-0	1376
14	36	probBLOCKS-19-0	339
15	34	probBLOCKS-19-0	10941
16	35	probBLOCKS-19-0	15394
16	33	probBLOCKS-19-0	142246
16	32	probBLOCKS-19-0	146406
16	36	probBLOCKS-19-0	8421
17	33	probBLOCKS-19-0	18303
16	31	probBLOCKS-19-0	16546
15	30	probBLOCKS-19-0	20423
17	40	probBLOCKS-19-0	20584
17	39	probBLOCKS-19-0	5757
15	43	probBLOCKS-19-0	3465
14	44	probBLOCKS-19-0	31
15	40	probBLOCKS-19-0	3716
15	41	probBLOCKS-19-0	4588
14	50	probBLOCKS-19-0	60
15	31	probBLOCKS-19-0	110764
15	29	probBLOCKS-19-0	2048
14	40	probBLOCKS-19-0	538
16	38	probBLOCKS-19-0	5933
14	39	probBLOCKS-19-0	275
14	41	probBLOCKS-19-0	585
17	38	probBLOCKS-19-0	1795
17	37	probBLOCKS-19-0	247
18	37	probBLOCKS-19-0	41086
13	40	probBLOCKS-19-0	26
14	37	probBLOCKS-19-0	93
14	28	probBLOCKS-19-0	1661
14	29	probBLOCKS-19-0	2617
14	27	probBLOCKS-19-0	191
14	49	probBLOCKS-19-0	31
14	47	probBLOCKS-19-0	15
14	46	probBLOCKS-19-0	59
13	26	probBLOCKS-19-0	358
18	44	probBLOCKS-19-0	1504
18	36	probBLOCKS-19-0	31265
18	42	probBLOCKS-19-0	2020
18	35	probBLOCKS-19-0	2231
17	34	probBLOCKS-19-0	7840
18	40	probBLOCKS-19-0	1768
17	35	probBLOCKS-19-0	22436
13	27	probBLOCKS-19-0	215
13	25	probBLOCKS-19-0	26
13	38	probBLOCKS-19-0	10
12	24	probBLOCKS-19-0	271
16	34	probBLOCKS-19-0	28907
14	32	probBLOCKS-19-0	2361
15	32	probBLOCKS-19-0	11270
15	33	probBLOCKS-19-0	10962
14	45	probBLOCKS-19-0	22
14	42	probBLOCKS-19-0	889
14	34	probBLOCKS-19-0	753
12	25	probBLOCKS-19-0	187
12	23	probBLOCKS-19-0	26
18	39	probBLOCKS-19-0	1612
11	22	probBLOCKS-19-0	231
11	23	probBLOCKS-19-0	188
11	21	probBLOCKS-19-0	25
14	33	probBLOCKS-19-0	1314
14	31	probBLOCKS-19-0	611
14	43	probBLOCKS-19-0	496
18	43	probBLOCKS-19-0	100
14	30	probBLOCKS-19-0	872
10	20	probBLOCKS-19-0	164
13	30	probBLOCKS-19-0	212
18	38	probBLOCKS-19-0	6808
18	41	probBLOCKS-19-0	120
13	32	probBLOCKS-19-0	50
13	46	probBLOCKS-19-0	2
13	42	probBLOCKS-19-0	57
18	46	probBLOCKS-19-0	569
10	19	probBLOCKS-19-0	24
10	21	probBLOCKS-19-0	150
13	34	probBLOCKS-19-0	17
13	41	probBLOCKS-19-0	30
13	39	probBLOCKS-19-0	13
14	51	probBLOCKS-19-0	36
13	28	probBLOCKS-19-0	49
13	31	probBLOCKS-19-0	75
13	29	probBLOCKS-19-0	30
18	48	probBLOCKS-19-0	49
12	28	probBLOCKS-19-0	16
9	18	probBLOCKS-19-0	26
9	19	probBLOCKS-19-0	33
9	17	probBLOCKS-19-0	6
17	36	probBLOCKS-19-0	153
12	30	probBLOCKS-19-0	3
8	16	probBLOCKS-19-0	9
8	17	probBLOCKS-19-0	8
8	15	probBLOCKS-19-0	2
7	14	probBLOCKS-19-0	8
7	15	probBLOCKS-19-0	7
7	13	probBLOCKS-19-0	2
6	12	probBLOCKS-19-0	7
6	13	probBLOCKS-19-0	6
6	11	probBLOCKS-19-0	2
5	10	probBLOCKS-19-0	6
5	11	probBLOCKS-19-0	5
5	9	probBLOCKS-19-0	2
4	8	probBLOCKS-19-0	5
4	7	probBLOCKS-19-0	2
4	9	probBLOCKS-19-0	4
3	6	probBLOCKS-19-0	4
3	7	probBLOCKS-19-0	3
3	5	probBLOCKS-19-0	2
2	4	probBLOCKS-19-0	3
2	5	probBLOCKS-19-0	2
2	3	probBLOCKS-19-0	2
1	2	probBLOCKS-19-0	2
1	1	probBLOCKS-19-0	2
0	0	probBLOCKS-19-0	2
13	43	probBLOCKS-19-0	14
13	36	probBLOCKS-19-0	2
12	42	probBLOCKS-19-0	2
11	26	probBLOCKS-19-0	2
12	26	probBLOCKS-19-0	4
13	50	probBLOCKS-19-0	2
18	61	probBLOCKS-20-0	18215
17	63	probBLOCKS-20-0	1375
17	62	probBLOCKS-20-0	2085
17	64	probBLOCKS-20-0	1464
17	66	probBLOCKS-20-0	424
17	61	probBLOCKS-20-0	1470
17	65	probBLOCKS-20-0	488
18	60	probBLOCKS-20-0	17669
18	62	probBLOCKS-20-0	17202
18	59	probBLOCKS-20-0	16185
18	63	probBLOCKS-20-0	11271
16	64	probBLOCKS-20-0	62
17	60	probBLOCKS-20-0	1675
16	66	probBLOCKS-20-0	34
18	57	probBLOCKS-20-0	10932
18	64	probBLOCKS-20-0	8365
16	65	probBLOCKS-20-0	24
18	58	probBLOCKS-20-0	13076
17	58	probBLOCKS-20-0	1233
18	56	probBLOCKS-20-0	9013
19	57	probBLOCKS-20-0	57319
18	65	probBLOCKS-20-0	2807
17	67	probBLOCKS-20-0	87
19	55	probBLOCKS-20-0	42256
16	62	probBLOCKS-20-0	46
18	55	probBLOCKS-20-0	5703
19	59	probBLOCKS-20-0	54419
18	54	probBLOCKS-20-0	6578
16	63	probBLOCKS-20-0	33
16	67	probBLOCKS-20-0	5
19	58	probBLOCKS-20-0	46603
19	56	probBLOCKS-20-0	43966
19	60	probBLOCKS-20-0	35785
19	54	probBLOCKS-20-0	40989
18	66	probBLOCKS-20-0	1627
17	68	probBLOCKS-20-0	56
17	54	probBLOCKS-20-0	830
17	56	probBLOCKS-20-0	784
19	53	probBLOCKS-20-0	27950
19	63	probBLOCKS-20-0	22084
19	61	probBLOCKS-20-0	40545
16	68	probBLOCKS-20-0	8
17	57	probBLOCKS-20-0	798
17	59	probBLOCKS-20-0	1159
17	55	probBLOCKS-20-0	354
18	53	probBLOCKS-20-0	2962
19	62	probBLOCKS-20-0	22457
19	66	probBLOCKS-20-0	2015
19	52	probBLOCKS-20-0	56550
19	64	probBLOCKS-20-0	10261
19	65	probBLOCKS-20-0	5372
16	60	probBLOCKS-20-0	62
18	52	probBLOCKS-20-0	10211
19	50	probBLOCKS-20-0	70014
16	58	probBLOCKS-20-0	53
18	67	probBLOCKS-20-0	373
18	51	probBLOCKS-20-0	5231
19	51	probBLOCKS-20-0	33459
19	49	probBLOCKS-20-0	44358
17	52	probBLOCKS-20-0	2461
16	59	probBLOCKS-20-0	31
17	53	probBLOCKS-20-0	239
18	50	probBLOCKS-20-0	20332
18	68	probBLOCKS-20-0	172
16	56	probBLOCKS-20-0	49
16	54	probBLOCKS-20-0	73
16	57	probBLOCKS-20-0	29
17	50	probBLOCKS-20-0	7706
18	48	probBLOCKS-20-0	26150
17	51	probBLOCKS-20-0	582
16	61	probBLOCKS-20-0	14
18	47	probBLOCKS-20-0	19250
18	49	probBLOCKS-20-0	12587
19	67	probBLOCKS-20-0	310
17	49	probBLOCKS-20-0	3281
16	55	probBLOCKS-20-0	10
17	46	probBLOCKS-20-0	25623
17	48	probBLOCKS-20-0	19030
19	48	probBLOCKS-20-0	76557
16	52	probBLOCKS-20-0	366
16	48	probBLOCKS-20-0	5998
19	68	probBLOCKS-20-0	68
16	50	probBLOCKS-20-0	1888
19	47	probBLOCKS-20-0	78799
16	51	probBLOCKS-20-0	72
16	53	probBLOCKS-20-0	9
17	47	probBLOCKS-20-0	11006
17	45	probBLOCKS-20-0	19843
19	70	probBLOCKS-20-0	6
16	49	probBLOCKS-20-0	410
18	70	probBLOCKS-20-0	2
16	46	probBLOCKS-20-0	12273
17	44	probBLOCKS-20-0	30015
17	43	probBLOCKS-20-0	22047
16	44	probBLOCKS-20-0	15524
17	42	probBLOCKS-20-0	33193
18	43	probBLOCKS-20-0	16577
17	41	probBLOCKS-20-0	23540
16	40	probBLOCKS-20-0	22127
16	39	probBLOCKS-20-0	16848
16	41	probBLOCKS-20-0	11013
16	42	probBLOCKS-20-0	18702
17	40	probBLOCKS-20-0	32070
18	41	probBLOCKS-20-0	9256
17	39	probBLOCKS-20-0	21895
15	40	probBLOCKS-20-0	6378
16	38	probBLOCKS-20-0	25204
16	37	probBLOCKS-20-0	19411
15	36	probBLOCKS-20-0	9314
15	37	probBLOCKS-20-0	5625
15	35	probBLOCKS-20-0	6892
15	38	probBLOCKS-20-0	6711
14	36	probBLOCKS-20-0	2088
16	45	probBLOCKS-20-0	7542
16	47	probBLOCKS-20-0	2768
15	44	probBLOCKS-20-0	3393
15	43	probBLOCKS-20-0	2023
15	45	probBLOCKS-20-0	948
14	42	probBLOCKS-20-0	582
15	42	probBLOCKS-20-0	4380
16	43	probBLOCKS-20-0	10418
18	44	probBLOCKS-20-0	17029
18	46	probBLOCKS-20-0	24377
18	45	probBLOCKS-20-0	19537
15	41	probBLOCKS-20-0	2726
18	42	probBLOCKS-20-0	13067
15	39	probBLOCKS-20-0	3486
14	38	probBLOCKS-20-0	1583
15	46	probBLOCKS-20-0	1873
14	41	probBLOCKS-20-0	285
14	43	probBLOCKS-20-0	154
14	40	probBLOCKS-20-0	940
14	39	probBLOCKS-20-0	583
17	38	probBLOCKS-20-0	27364
16	36	probBLOCKS-20-0	21120
16	35	probBLOCKS-20-0	38352
17	37	probBLOCKS-20-0	38570
18	39	probBLOCKS-20-0	9077
15	48	probBLOCKS-20-0	726
19	46	probBLOCKS-20-0	68722
19	45	probBLOCKS-20-0	74213
19	44	probBLOCKS-20-0	36902
19	43	probBLOCKS-20-0	26830
